areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02005555,Wootton,E07000146,0.358,52.771,0.517,52.843
E02005556,Gaywood North Bank,E07000146,0.418,52.763,0.464,52.774
E02005557,North Lynn,E07000146,0.372,52.758,0.42,52.789
E02005558,Terrington & Clenchwarton,E07000146,0.245,52.725,0.385,52.819
E02005559,Gaywood Chase & Old Gaywood,E07000146,0.402,52.745,0.432,52.766
E02005560,Fairstead & Springwood,E07000146,0.426,52.744,0.455,52.767
E02005561,"Town, South Lynn & West Lynn",E07000146,0.366,52.688,0.434,52.779
E02005562,"Grimston, Gayton & East Winch",E07000146,0.434,52.677,0.718,52.787
E02005563,"Marshland, Walpole & Walton",E07000146,0.154,52.623,0.321,52.765
E02005564,"West Winch, Marham & Shouldham",E07000146,0.361,52.632,0.578,52.745
E02005565,"Watlington, Wiggenhall & Terrington St John",E07000146,0.256,52.629,0.419,52.732
E02005566,"Upwell, Delph & Emneth",E07000146,0.17,52.5,0.368,52.656
E02005567,Downham Market,E07000146,0.355,52.592,0.4,52.615
E02005568,"Stoke Ferry, Hilgay & Wimbotsham",E07000146,0.294,52.499,0.575,52.647
E02005569,"Southery, Feltwell & Hockwold",E07000146,0.358,52.436,0.613,52.568
E02005570,Sheringham,E07000147,1.186,52.93,1.23,52.946
E02005571,Wells & Blakeney,E07000147,0.778,52.856,1.091,52.98
E02005572,Cromer,E07000147,1.27,52.915,1.322,52.936
E02005573,Holt & Weybourne,E07000147,1.025,52.882,1.167,52.97
E02005574,"Overstrand, Roughton & the Runtons",E07000147,1.22,52.855,1.406,52.942
E02005575,"Beeston Regis, Saxthorpe & Aldborough",E07000147,1.08,52.805,1.331,52.948
E02005576,"Mundesley, Trunch & Bacton",E07000147,1.326,52.819,1.497,52.894
E02005577,"Melton Constable, Briston & Little Snoring",E07000147,0.878,52.798,1.116,52.901
E02005578,Walsingham & Raynham,E07000147,0.708,52.769,0.968,52.935
E02005579,North Walsham,E07000147,1.341,52.8,1.432,52.841
E02005580,Fakenham,E07000147,0.838,52.824,0.891,52.858
E02005581,"Felmingham, Worstead & Happisburgh",E07000147,1.301,52.729,1.563,52.851
E02005582,Stalham & Sea Palling,E07000147,1.468,52.725,1.675,52.822
E02005583,"Hoveton, Horning & Potter Heigham",E07000147,1.4,52.68,1.629,52.776
E02005584,Catton Grove & Airport,E07000148,1.263,52.641,1.323,52.685
E02005585,Mile Cross,E07000148,1.259,52.638,1.293,52.656
E02005586,New Catton & Mousehold North,E07000148,1.289,52.637,1.313,52.65
E02005587,Heartsease & Pilling Park,E07000148,1.312,52.63,1.342,52.65
E02005588,Bowthorpe & West Earlham,E07000148,1.204,52.626,1.245,52.645
E02005589,Earlham,E07000148,1.235,52.629,1.276,52.652
E02005590,City Centre West,E07000148,1.273,52.62,1.305,52.642
E02005592,Earlham Road & College Road,E07000148,1.265,52.62,1.285,52.635
E02005593,University & Avenues,E07000148,1.228,52.617,1.269,52.633
E02005594,Town Close,E07000148,1.271,52.612,1.3,52.629
E02005595,Eaton,E07000148,1.242,52.598,1.282,52.622
E02005596,Lakenham & Tuckswood,E07000148,1.277,52.595,1.31,52.621
E02005597,Costessey & Queens Hills,E07000149,1.172,52.639,1.248,52.679
E02005598,"Cringleford, Little Melton & Easton",E07000149,1.09,52.583,1.278,52.671
E02005599,Hethersett,E07000149,1.154,52.58,1.226,52.614
E02005600,"Hingham, Morley & Barnham Broom",E07000149,0.947,52.535,1.107,52.663
E02005601,Wymondham West,E07000149,1.078,52.567,1.142,52.611
E02005602,"Trowse, Poringland & Stoke Holy Cross",E07000149,1.265,52.503,1.453,52.625
E02005603,Wymondham East & Spooner Row,E07000149,1.061,52.512,1.165,52.594
E02005604,"Loddon, Surlingham & Alpington",E07000149,1.343,52.503,1.541,52.624
E02005605,"Mulbarton, Tasburgh & Saxlingham Nethergate",E07000149,1.145,52.506,1.351,52.594
E02005606,"Thurlton, Haddiscoe & Geldeston",E07000149,1.455,52.458,1.682,52.588
E02005607,"Long Stratton, Carlton Rode & Tibenham",E07000149,1.079,52.442,1.257,52.543
E02005608,"Hempnall, Ditchingham & Wortwell",E07000149,1.251,52.401,1.475,52.521
E02005609,Harleston & Pulham,E07000149,1.205,52.388,1.336,52.464
E02005610,"Scole, Dickleburgh & Bressingham",E07000149,1.02,52.355,1.292,52.486
E02005611,Diss & Roydon,E07000149,1.059,52.367,1.143,52.399
E02005612,"Rowlett, Gretton & Cottingham",E07000150,-0.808,52.47,-0.636,52.559
E02005613,Corby North,E07000150,-0.723,52.491,-0.696,52.511
E02005614,Corby Village & Weldon,E07000150,-0.693,52.454,-0.596,52.516
E02005615,Corby Lodge Park,E07000150,-0.739,52.475,-0.709,52.504
E02005616,Corby Town,E07000150,-0.714,52.479,-0.686,52.498
E02005617,Corby Kingswood,E07000150,-0.733,52.471,-0.698,52.489
E02005619,"Clipston, Naseby & Yelvertoft",E07000151,-1.203,52.359,-0.864,52.477
E02005620,Brixworth & Spratton,E07000151,-0.991,52.302,-0.833,52.403
E02005621,Braunston & Crick,E07000151,-1.265,52.268,-1.048,52.376
E02005622,Long Buckby East & Ravensthorpe,E07000151,-1.16,52.245,-0.92,52.373
E02005623,Walgrave & Moulton,E07000151,-0.928,52.274,-0.786,52.381
E02005624,Daventry North,E07000151,-1.193,52.256,-1.136,52.286
E02005625,Daventry Central,E07000151,-1.184,52.248,-1.152,52.273
E02005626,Daventry South & Southbrook,E07000151,-1.199,52.242,-1.135,52.274
E02005627,Long Buckby West & Weedon,E07000151,-1.149,52.179,-1.014,52.326
E02005628,"Woodford Halse, Byfield & Staverton",E07000151,-1.285,52.143,-1.111,52.269
E02005629,"King's Cliffe, Woodnewton & Easton",E07000152,-0.675,52.497,-0.402,52.644
E02005630,"Oundle, Warmington & Titchmarsh",E07000152,-0.536,52.379,-0.342,52.543
E02005631,Thrapston & Brigstock,E07000152,-0.664,52.38,-0.47,52.513
E02005632,"Ringstead, Woodford & Stanwick",E07000152,-0.632,52.313,-0.465,52.393
E02005633,Raunds,E07000152,-0.579,52.322,-0.477,52.371
E02005634,Irthlingborough,E07000152,-0.641,52.305,-0.579,52.348
E02005635,Higham Ferrers,E07000152,-0.61,52.256,-0.514,52.326
E02005636,Rushden West & North,E07000152,-0.638,52.285,-0.563,52.307
E02005637,Rushden East,E07000152,-0.613,52.274,-0.557,52.297
E02005638,Rushden South,E07000152,-0.615,52.253,-0.555,52.289
E02005639,"Geddington, Rushton & Stoke Albany",E07000153,-0.906,52.364,-0.614,52.528
E02005640,Desborough,E07000153,-0.866,52.425,-0.79,52.458
E02005641,Rothwell,E07000153,-0.843,52.404,-0.735,52.438
E02005642,Kettering Brambleside,E07000153,-0.737,52.406,-0.712,52.422
E02005643,Kettering Avondale Grange,E07000153,-0.719,52.395,-0.693,52.417
E02005644,Kettering Central East,E07000153,-0.733,52.395,-0.712,52.409
E02005645,Kettering Town & West,E07000153,-0.755,52.383,-0.717,52.416
E02005646,Kettering East,E07000153,-0.718,52.385,-0.685,52.408
E02005647,Kettering South,E07000153,-0.733,52.372,-0.702,52.397
E02005648,Barton Seagrave,E07000153,-0.705,52.371,-0.677,52.402
E02005649,"Burton Latimer, Broughton & Mawsley",E07000153,-0.891,52.347,-0.628,52.437
E02005650,Boughton,E07000154,-0.905,52.264,-0.878,52.281
E02005651,Moulton,E07000154,-0.883,52.261,-0.845,52.283
E02005652,Sunnyside,E07000154,-0.922,52.263,-0.893,52.278
E02005653,Thorplands & Round Spinney,E07000154,-0.847,52.254,-0.821,52.281
E02005654,Overstone Lodge & Rectory Farm,E07000154,-0.829,52.261,-0.803,52.277
E02005655,Boothville & Spinney Hill,E07000154,-0.871,52.257,-0.84,52.276
E02005656,Blackthorn & Lings,E07000154,-0.839,52.255,-0.814,52.269
E02005657,Kingsthorpe,E07000154,-0.932,52.251,-0.897,52.277
E02005658,St David's,E07000154,-0.9,52.253,-0.883,52.268
E02005659,Westone,E07000154,-0.862,52.251,-0.836,52.262
E02005660,Billing & Riverside,E07000154,-0.845,52.237,-0.791,52.263
E02005661,Eastfield,E07000154,-0.871,52.249,-0.85,52.265
E02005662,Phippsville,E07000154,-0.884,52.245,-0.868,52.267
E02005663,New Duston West,E07000154,-0.968,52.249,-0.951,52.262
E02005664,Kingsley Park & Racecourse,E07000154,-0.899,52.246,-0.875,52.258
E02005665,Little Billing,E07000154,-0.84,52.241,-0.811,52.262
E02005666,King's Heath & Spencer,E07000154,-0.937,52.241,-0.908,52.271
E02005667,Lodge Farm,E07000154,-0.955,52.243,-0.915,52.269
E02005668,New Duston East,E07000154,-0.962,52.237,-0.935,52.26
E02005669,Abington Vale,E07000154,-0.869,52.234,-0.837,52.254
E02005670,Town Centre & Semilong,E07000154,-0.915,52.23,-0.894,52.252
E02005671,Abington,E07000154,-0.883,52.239,-0.861,52.249
E02005672,St Michael's Road,E07000154,-0.897,52.238,-0.881,52.247
E02005673,Stornton & Sixfields,E07000154,-0.938,52.231,-0.907,52.248
E02005674,Cliftonville & Rushmere,E07000154,-0.897,52.229,-0.856,52.246
E02005675,Briar Hill & Hunsbury Hill,E07000154,-0.937,52.219,-0.912,52.234
E02005676,Delapre,E07000154,-0.917,52.214,-0.886,52.226
E02005677,"Cotton End, Brackmills & Hardingstone",E07000154,-0.914,52.205,-0.83,52.24
E02005678,Upton & West Hunsbury,E07000154,-0.971,52.204,-0.913,52.25
E02005679,East Hunsbury,E07000154,-0.926,52.195,-0.891,52.216
E02005680,Wootton & Collingtree,E07000154,-0.91,52.186,-0.865,52.21
E02005681,"Harpole, Kislingbury & Bugbrooke",E07000155,-1.066,52.168,-0.937,52.259
E02005682,"Cogenhoe, Hackleton & Denton",E07000155,-0.88,52.15,-0.705,52.249
E02005683,"Blisworth, Roade & Yardley Gobion",E07000155,-0.96,52.087,-0.809,52.208
E02005684,Towcester West & Blakesley,E07000155,-1.158,52.104,-0.937,52.203
E02005685,Towcester East & Paulerspury,E07000155,-1.007,52.09,-0.894,52.161
E02005686,Middleton Cheney & Chipping Warden,E07000155,-1.332,52.04,-1.186,52.192
E02005687,"Silverstone, Syresham & Helmdon",E07000155,-1.209,52.032,-0.998,52.15
E02005688,"Deanshanger, Potterspury & Old Stratford",E07000155,-1.012,52.021,-0.831,52.109
E02005689,Brackley North,E07000155,-1.174,52.028,-1.131,52.054
E02005690,Brackley South,E07000155,-1.163,52.02,-1.133,52.035
E02005691,"Kings Sutton, Greatworth & Evenley",E07000155,-1.295,51.977,-1.118,52.097
E02005692,"Finedon, Isham & Harrowden",E07000156,-0.793,52.305,-0.623,52.364
E02005693,Rixon,E07000156,-0.709,52.306,-0.669,52.328
E02005694,Redwell,E07000156,-0.752,52.304,-0.699,52.321
E02005695,Victoria & Isebrook,E07000156,-0.69,52.289,-0.637,52.318
E02005696,Queensway,E07000156,-0.761,52.295,-0.714,52.312
E02005697,Central Wellingborough,E07000156,-0.721,52.29,-0.686,52.31
E02005698,Brickhill,E07000156,-0.722,52.29,-0.701,52.308
E02005699,Croyland,E07000156,-0.719,52.28,-0.681,52.298
E02005700,Earls Barton & Great Doddington,E07000156,-0.818,52.242,-0.683,52.324
E02005701,"Irchester, Wollaston & Bozeat",E07000156,-0.749,52.192,-0.611,52.305
E02005702,Longhoughton & Alnmouth,E06000048,-1.8,55.343,-1.575,55.541
E02005703,Alnwick,E06000048,-1.786,55.365,-1.685,55.424
E02005704,"Amble, Shilbottle & Swarland",E06000048,-1.804,55.287,-1.537,55.391
E02005705,Rothbury & Longframlington,E06000048,-2.346,55.175,-1.706,55.514
E02005706,Berwick-upon-Tweed Town,E06000048,-2.028,55.746,-1.983,55.794
E02005707,Berwick-upon-Tweed West & Holy Island,E06000048,-2.248,55.628,-1.779,55.811
E02005708,"Seahouses, Belford & Wooler",E06000048,-2.336,55.413,-1.606,55.684
E02005709,Blyth Cowpen,E06000048,-1.559,55.121,-1.512,55.137
E02005710,Blyth Town,E06000048,-1.523,55.109,-1.492,55.134
E02005711,Blyth Isabella,E06000048,-1.532,55.112,-1.508,55.131
E02005712,Blyth Newsham,E06000048,-1.587,55.096,-1.521,55.134
E02005713,Blyth South,E06000048,-1.529,55.098,-1.495,55.118
E02005714,North Cramlington,E06000048,-1.597,55.092,-1.569,55.104
E02005715,Cramlington Town & Beaconhill,E06000048,-1.647,55.064,-1.566,55.119
E02005716,East Cramlington & Parkside,E06000048,-1.597,55.074,-1.547,55.097
E02005717,Holywell & Hartley,E06000048,-1.54,55.048,-1.462,55.102
E02005718,Cramlington South,E06000048,-1.599,55.062,-1.567,55.083
E02005719,Seaton Delaval & Seghill,E06000048,-1.579,55.054,-1.506,55.103
E02005720,"Widdrington, Lynemouth & Hadston",E06000048,-1.672,55.202,-1.518,55.307
E02005721,Morpeth North & Pegswood,E06000048,-1.709,55.166,-1.587,55.213
E02005722,"Longhorsley, Hepscott & Capheaton",E06000048,-1.998,55.063,-1.621,55.302
E02005723,Morpeth Central & East,E06000048,-1.704,55.156,-1.663,55.175
E02005724,Morpeth South & West,E06000048,-1.716,55.15,-1.674,55.177
E02005725,Ponteland,E06000048,-1.844,55.024,-1.691,55.095
E02005726,"Darras Hall, Stamfordham & Heddon",E06000048,-2.019,54.979,-1.75,55.087
E02005727,"Bellingham, Otterburn & Redesdale",E06000048,-2.69,54.998,-1.947,55.368
E02005728,Haltwhistle & Bardon Mill,E06000048,-2.605,54.806,-2.304,55.092
E02005729,Wylam & Ovingham,E06000048,-1.986,54.931,-1.802,55.015
E02005730,Hexham & Acomb,E06000048,-2.178,54.944,-2.054,55.017
E02005731,Prudhoe,E06000048,-1.876,54.935,-1.823,54.977
E02005732,"Stocksfield, Riding Mill & Corbridge",E06000048,-2.135,54.834,-1.821,55.027
E02005733,Haydon Bridge & Allendale,E06000048,-2.393,54.782,-2.001,55.063
E02005734,Newbiggin,E06000048,-1.565,55.162,-1.499,55.207
E02005735,Ashington Hirst,E06000048,-1.578,55.175,-1.552,55.188
E02005736,Ashington East,E06000048,-1.589,55.162,-1.53,55.205
E02005737,Ashington West,E06000048,-1.651,55.162,-1.563,55.206
E02005738,Ashington South,E06000048,-1.577,55.162,-1.543,55.177
E02005739,Guide Post & Stakeford,E06000048,-1.637,55.141,-1.566,55.172
E02005740,Bedlington Station & Sleekburn,E06000048,-1.6,55.116,-1.487,55.166
E02005741,Bedlington Town,E06000048,-1.651,55.111,-1.581,55.149
E02005742,Ingleton & High Bentham,E07000163,-2.565,54.038,-2.286,54.257
E02005743,"Grassington, Upper Wharfedale & Gargrave",E07000163,-2.284,53.956,-1.903,54.252
E02005744,"Settle, Hellifield & Horton",E07000163,-2.377,53.961,-2.181,54.245
E02005745,Skipton North & Barden Fell,E07000163,-2.123,53.95,-1.817,54.12
E02005746,Skipton Town & East,E07000163,-2.028,53.952,-1.95,53.975
E02005747,Skipton South,E07000163,-2.05,53.94,-1.949,53.961
E02005748,"Carleton, Cowling & Cononley",E07000163,-2.196,53.85,-1.997,54.005
E02005749,Sutton & Crosshills,E07000163,-2.048,53.868,-1.953,53.95
E02005750,Great Ayton & Stokesley,E07000164,-1.206,54.405,-0.972,54.507
E02005751,Rudby & Ingleby,E07000164,-1.343,54.329,-1.066,54.512
E02005752,"Brompton, Appleton & Thimbleby",E07000164,-1.576,54.302,-1.238,54.504
E02005753,Northallerton,E07000164,-1.47,54.321,-1.355,54.382
E02005754,Northallerton South & Leeming Bar,E07000164,-1.615,54.287,-1.391,54.408
E02005755,Bedale & Snape,E07000164,-1.705,54.229,-1.551,54.351
E02005756,"Leeming, Pickhill & Thornton",E07000164,-1.641,54.186,-1.351,54.327
E02005757,Thirsk North,E07000164,-1.42,54.205,-1.205,54.321
E02005758,Thirsk South & Coxwold,E07000164,-1.449,54.136,-1.126,54.241
E02005759,Easingwold & Stillington,E07000164,-1.248,54.029,-1.009,54.185
E02005760,"Linton, Tollerton & Raskelf",E07000164,-1.347,53.989,-1.137,54.19
E02005761,"Masham, Kirkby Malzeard & North Stainley",E07000165,-1.886,54.086,-1.51,54.262
E02005762,Ripon North & West,E07000165,-1.587,54.125,-1.515,54.155
E02005763,"Dishforth, Baldersby & Markington",E07000165,-1.604,54.064,-1.332,54.22
E02005764,Ripon South & East,E07000165,-1.545,54.12,-1.495,54.149
E02005765,Boroughbridge & Marton-cum-Grafton,E07000165,-1.454,54.012,-1.298,54.14
E02005766,Pateley Bridge & Nidd Valley,E07000165,-2.005,53.996,-1.575,54.21
E02005767,Knaresborough North,E07000165,-1.572,54.005,-1.411,54.101
E02005768,Killinghall & Hampsthwaite,E07000165,-1.623,53.984,-1.521,54.064
E02005769,Knaresborough Central,E07000165,-1.488,53.998,-1.451,54.019
E02005770,Bilton,E07000165,-1.55,54.004,-1.495,54.024
E02005771,Saltergate,E07000165,-1.581,53.997,-1.541,54.015
E02005772,Knaresborough South & Follifoot,E07000165,-1.517,53.958,-1.388,54.03
E02005773,Harrogate East,E07000165,-1.544,53.989,-1.506,54.011
E02005774,Starbeck,E07000165,-1.516,53.988,-1.486,54.007
E02005775,Central Harrogate,E07000165,-1.565,53.986,-1.528,54.002
E02005776,"Ouseburn, Hammerton & Tockwith",E07000165,-1.435,53.891,-1.175,54.066
E02005777,Hookstone,E07000165,-1.533,53.971,-1.479,53.999
E02005778,"Menwith, Beckwithshaw & Denton Moor",E07000165,-1.879,53.901,-1.539,54.058
E02005779,Stray,E07000165,-1.551,53.975,-1.524,53.996
E02005780,Harrogate West & Pannal Ash,E07000165,-1.584,53.965,-1.529,54.001
E02005781,"Spofforth, Burn Bridge & Huby",E07000165,-1.607,53.903,-1.407,53.978
E02005782,North Richmondshire,E07000166,-1.943,54.407,-1.468,54.542
E02005783,Richmond Town,E07000166,-1.806,54.4,-1.712,54.429
E02005784,Catterick & Brompton-on-Swale,E07000166,-1.723,54.357,-1.561,54.427
E02005785,Catterick Garrison & Colburn,E07000166,-1.796,54.346,-1.676,54.404
E02005786,Upper Dales,E07000166,-2.368,54.173,-1.743,54.484
E02005787,"Leyburn, Middleham & Tunstall",E07000166,-2.055,54.21,-1.609,54.394
E02005788,Kirkbymoorside & Moors,E07000167,-1.082,54.215,-0.703,54.415
E02005789,Pickering & Thornton Dale,E07000167,-0.826,54.168,-0.567,54.376
E02005790,Helmsley & Ampleforth,E07000167,-1.266,54.135,-0.826,54.382
E02005791,Rillington & Sherburn,E07000167,-0.836,54.006,-0.418,54.216
E02005794,"Sheriff Hutton, Slingsby & Swinton",E07000167,-1.061,53.982,-0.762,54.22
E02005795,Whitby West,E07000168,-0.65,54.479,-0.613,54.496
E02005796,Esk Valley & Runswick Coast,E07000168,-1.065,54.354,-0.64,54.559
E02005797,Whitby South & East,E07000168,-0.659,54.463,-0.593,54.494
E02005798,"Burniston, Sleights & Fylingdales",E07000168,-0.754,54.273,-0.417,54.489
E02005799,Newby & Scalby,E07000168,-0.463,54.284,-0.408,54.32
E02005800,Scarborough Town & North Bay,E07000168,-0.424,54.281,-0.384,54.305
E02005801,Barrowcliff & Northstead,E07000168,-0.434,54.281,-0.408,54.294
E02005802,Scarborough Central,E07000168,-0.42,54.274,-0.404,54.289
E02005803,Falsgrave,E07000168,-0.454,54.254,-0.413,54.286
E02005804,Ramshill & South Cliff,E07000168,-0.415,54.257,-0.389,54.283
E02005805,Wheatcroft & Cayton,E07000168,-0.418,54.209,-0.303,54.267
E02005806,"Eastfield, Crossgates & Seamer",E07000168,-0.449,54.236,-0.385,54.267
E02005807,Ayton & Snainton,E07000168,-0.618,54.193,-0.405,54.297
E02005808,Filey & Hunmanby,E07000168,-0.437,54.132,-0.213,54.227
E02005809,Tadcaster,E07000169,-1.353,53.835,-1.219,53.905
E02005810,"Church Fenton, Appleton & Wistow",E07000169,-1.336,53.779,-1.043,53.936
E02005811,Barlby & Riccall,E07000169,-1.134,53.786,-0.92,53.89
E02005812,Sherburn in Elmet & South Milford,E07000169,-1.315,53.761,-1.166,53.818
E02005813,Selby Town,E07000169,-1.088,53.764,-1.022,53.798
E02005814,Selby West,E07000169,-1.144,53.755,-1.07,53.806
E02005815,"Selby South, Brayton & Barlow",E07000169,-1.184,53.732,-0.993,53.779
E02005816,"Carlton, Hemingbrough & Osgodby",E07000169,-1.073,53.694,-0.904,53.822
E02005817,"Hambleton, Monk Fryston & Byram",E07000169,-1.315,53.71,-1.13,53.787
E02005818,"Eggborough, Kellington & Smeaton",E07000169,-1.255,53.621,-1.038,53.746
E02005819,Stanton Hill & Skegby,E07000170,-1.326,53.136,-1.237,53.171
E02005820,The Dales & South Skegby,E07000170,-1.267,53.129,-1.243,53.143
E02005821,Huthwaite,E07000170,-1.322,53.11,-1.268,53.139
E02005822,Sutton Forest Side & New Cross,E07000170,-1.26,53.116,-1.222,53.14
E02005823,Sutton Central & Leamington,E07000170,-1.281,53.113,-1.254,53.14
E02005824,Sutton St Mary's & Ashfields,E07000170,-1.299,53.111,-1.263,53.134
E02005825,East Kirkby,E07000170,-1.259,53.093,-1.164,53.13
E02005826,Kirkby Central,E07000170,-1.267,53.098,-1.236,53.109
E02005827,Kirkby Larwood & Kingsway,E07000170,-1.312,53.081,-1.193,53.115
E02005828,Annesley & Kirkby Woodhouse,E07000170,-1.295,53.038,-1.226,53.093
E02005829,Selston,E07000170,-1.343,53.064,-1.286,53.088
E02005830,Jacksdale & Underwood,E07000170,-1.345,53.042,-1.268,53.072
E02005831,Hucknall North & East,E07000170,-1.217,53.015,-1.177,53.052
E02005832,Hucknall Town,E07000170,-1.214,53.028,-1.19,53.046
E02005833,West Hucknall,E07000170,-1.258,53.026,-1.209,53.055
E02005834,Hucknall Westville,E07000170,-1.234,53.008,-1.195,53.035
E02005835,"Harworth, Bircotes & Blyth",E07000171,-1.133,53.361,-0.995,53.431
E02005836,"Clarborough, Beckingham & Misterton",E07000171,-0.964,53.32,-0.75,53.466
E02005837,"Ranskill, Everton & Gringley",E07000171,-1.065,53.284,-0.864,53.502
E02005838,Carlton & Langold,E07000171,-1.163,53.326,-1.033,53.392
E02005839,Retford North,E07000171,-0.974,53.322,-0.935,53.343
E02005840,Worksop North,E07000171,-1.159,53.311,-1.119,53.34
E02005842,Retford East,E07000171,-0.945,53.3,-0.871,53.343
E02005843,"Worksop West, Shireoaks & Rhodesia",E07000171,-1.2,53.303,-1.123,53.333
E02005844,Retford South,E07000171,-0.971,53.297,-0.933,53.329
E02005846,Worksop Cheapside,E07000171,-1.129,53.296,-1.095,53.312
E02005847,Worksop Town & South,E07000171,-1.155,53.279,-1.101,53.31
E02005848,"Manton, Clumber & Elkesley",E07000171,-1.213,53.216,-0.948,53.335
E02005849,"Tuxford, Markham & Rampton",E07000171,-1.027,53.197,-0.748,53.327
E02005850,Eastwood Hall & Brinsley,E07000172,-1.336,53.014,-1.251,53.054
E02005851,Eastwood Town,E07000172,-1.323,53.003,-1.294,53.022
E02005852,Eastwood East,E07000172,-1.31,52.992,-1.239,53.038
E02005853,Kimberley North & Watnall,E07000172,-1.277,52.987,-1.229,53.032
E02005856,Bramcote,E07000172,-1.26,52.924,-1.223,52.953
E02005857,Stapleford North,E07000172,-1.282,52.928,-1.251,52.951
E02005858,Beeston North,E07000172,-1.234,52.926,-1.206,52.942
E02005859,Stapleford South,E07000172,-1.286,52.919,-1.257,52.94
E02005860,Beeston Town,E07000172,-1.23,52.92,-1.196,52.933
E02005861,Beeston Rylands,E07000172,-1.218,52.909,-1.182,52.928
E02005862,Chilwell West,E07000172,-1.26,52.906,-1.235,52.928
E02005863,Attenborough & Chilwell East,E07000172,-1.248,52.892,-1.211,52.929
E02005864,Toton,E07000172,-1.284,52.902,-1.237,52.928
E02005865,Ravenshead & Newstead,E07000173,-1.231,53.023,-1.121,53.104
E02005866,Calverton & Woodborough,E07000173,-1.134,53.011,-1.029,53.078
E02005868,Redhill,E07000173,-1.138,53.005,-1.113,53.028
E02005869,Arnold Town,E07000173,-1.134,52.997,-1.099,53.021
E02005870,Daybrook,E07000173,-1.154,52.995,-1.127,53.011
E02005871,Plains Estate,E07000173,-1.121,52.992,-1.099,53.017
E02005872,Burton Joyce & Lambley,E07000173,-1.106,52.951,-1.007,53.021
E02005873,Woodthorpe & Arno Vale,E07000173,-1.142,52.983,-1.109,53
E02005874,Mapperley & Porchester,E07000173,-1.126,52.974,-1.095,52.992
E02005875,Gedling North,E07000173,-1.11,52.972,-1.063,52.995
E02005876,Gedling South,E07000173,-1.092,52.965,-1.057,52.984
E02005877,Carlton Hill,E07000173,-1.12,52.965,-1.09,52.977
E02005878,Carlton,E07000173,-1.115,52.957,-1.079,52.972
E02005879,Netherfield & Colwick,E07000173,-1.097,52.948,-1.056,52.972
E02005880,Church Warsop & Meden Vale,E07000174,-1.211,53.189,-1.095,53.236
E02005881,Market Warsop,E07000174,-1.202,53.173,-1.136,53.212
E02005882,"Manor, Hornby & Peafields",E07000174,-1.196,53.161,-1.146,53.184
E02005883,Woodhouse,E07000174,-1.231,53.15,-1.186,53.184
E02005884,Yeoman Hill & Maun Valley,E07000174,-1.195,53.15,-1.146,53.17
E02005885,Abbott Road & Pleasley Hill,E07000174,-1.26,53.146,-1.209,53.179
E02005886,Forest Town & Newlands,E07000174,-1.178,53.147,-1.119,53.169
E02005887,Mansfield Town Centre & Broomhill,E07000174,-1.222,53.134,-1.182,53.157
E02005888,Newgate & Carr Bank,E07000174,-1.196,53.136,-1.163,53.155
E02005889,Grange Farm & Ladybrook,E07000174,-1.24,53.132,-1.206,53.151
E02005890,Eakring & Ling Forest,E07000174,-1.181,53.133,-1.15,53.149
E02005891,Oak Tree & Ransom Wood,E07000174,-1.169,53.116,-1.111,53.154
E02005892,"King's Walk, Berry Hill & Oakham",E07000174,-1.225,53.115,-1.154,53.141
E02005893,Ollerton & Boughton,E07000175,-1.105,53.183,-0.97,53.261
E02005894,Edwinstowe & Clipstone,E07000175,-1.153,53.153,-1.024,53.215
E02005895,"Muskham, Sutton on Trent & Walesby",E07000175,-1.014,53.093,-0.777,53.242
E02005896,"Winthorpe, Coddington & Collingham",E07000175,-0.808,53.054,-0.666,53.258
E02005897,Bilsthorpe & Farnsfield,E07000175,-1.111,53.045,-0.953,53.189
E02005898,Rainworth & Blidworth,E07000175,-1.178,53.074,-1.083,53.153
E02005899,Newark North,E07000175,-0.838,53.07,-0.775,53.101
E02005900,Southwell,E07000175,-1.027,53.046,-0.906,53.107
E02005901,Newark South East,E07000175,-0.815,53.058,-0.77,53.084
E02005902,Newark South West,E07000175,-0.84,53.057,-0.805,53.074
E02005903,Balderton,E07000175,-0.806,53.043,-0.745,53.072
E02005904,"Fernwood, Farndon & Fiskerton",E07000175,-0.945,52.957,-0.753,53.115
E02005905,"Lowdham, Bleasby & Gunthorpe",E07000175,-1.065,52.985,-0.902,53.06
E02005906,East Bridgford & Aslockton,E07000176,-0.987,52.898,-0.815,53.036
E02005907,Bingham,E07000176,-1.005,52.928,-0.916,52.967
E02005908,Radcliffe on Trent & Shelford,E07000176,-1.062,52.932,-0.959,52.987
E02005909,Lady Bay,E07000176,-1.132,52.925,-1.111,52.944
E02005910,West Bridgford,E07000176,-1.14,52.92,-1.122,52.943
E02005911,Gamston & Holme Pierrepoint,E07000176,-1.127,52.908,-1.055,52.956
E02005912,Compton Acres & Lutterell,E07000176,-1.159,52.905,-1.136,52.937
E02005913,Edwalton,E07000176,-1.139,52.901,-1.104,52.925
E02005914,Cotgrave,E07000176,-1.071,52.878,-1.002,52.935
E02005915,"Cropwell Bishop, Kinoulton & Upper Broughton",E07000176,-1.038,52.816,-0.874,52.952
E02005916,Ruddington,E07000176,-1.183,52.865,-1.116,52.913
E02005917,"Keyworth North, Tollerton & Willoughby",E07000176,-1.125,52.813,-1.027,52.928
E02005918,Keyworth South,E07000176,-1.109,52.851,-1.07,52.878
